ParticipantNo,D_t,W_t,R_t,Repetition,Trial,PressedTime,Hit
6,1.333333,0.2666667,0.8,4,157,0.6135838,1
6,1.333333,0.2666667,0.8,9,158,0.4890929,0
6,1,0.2,0.8,10,159,0.4790102,0
6,1.333333,0.2666667,0.8,8,160,0.6418945,1
6,1.333333,0.4,0.6,7,161,0.9774364,1
6,1.333333,0.2666667,0.6,0,162,0.868018,1
6,1,0.2,0.6,12,163,0.5460814,1
6,1.333333,0.2666667,0.6,12,164,0.910652,1
6,1,0.2,0.6,1,165,0.6156873,0
6,1.333333,0.4,0.6,14,166,0.8951998,1
6,1.333333,0.2666667,0.6,1,167,0.7909024,1
6,1.333333,0.4,0.6,1,168,0.937266,1
6,1,0.3,0.6,5,169,0.584712,1
6,1,0.3,0.6,14,170,0.4466934,1
6,1.333333,0.4,0.6,18,171,0.7411354,1
6,1.333333,0.4,0.6,13,172,0.7759621,1
6,1,0.2,0.6,4,173,0.5254311,1
6,1.333333,0.4,0.6,6,174,0.8286886,1
6,1,0.2,0.6,8,175,0.4548252,1
6,1,0.3,0.6,4,176,0.6104403,1
6,1,0.2,0.6,15,177,0.5410683,1
6,1,0.3,0.6,13,178,0.6785363,1
6,1,0.3,0.6,16,179,0.5383633,1
6,1.333333,0.2666667,0.6,15,180,0.784272,1
6,1.333333,0.4,0.6,9,181,0.7839451,1
6,1,0.3,0.6,6,182,0.5186554,1
6,1,0.3,0.6,9,183,0.5870801,1
6,1,0.3,0.6,18,184,0.5925314,1
6,1.333333,0.4,0.6,16,185,0.7409458,1
6,1.333333,0.2666667,0.6,2,186,0.695218,0
6,1,0.3,0.6,0,187,0.6450377,1
6,1,0.3,0.6,3,188,0.587342,1
6,1.333333,0.4,0.6,2,189,0.8012158,1
6,1,0.2,0.6,13,190,0.6147939,0
6,1,0.2,0.6,14,191,0.6685249,0
6,1.333333,0.4,0.6,11,192,0.7859409,1
6,1,0.3,0.6,2,193,0.5112696,1
6,1,0.2,0.6,16,194,0.5291452,1
6,1,0.2,0.6,17,195,0.47202,1
6,1,0.3,0.6,17,196,0.4450783,1
6,1,0.3,0.6,19,197,0.5618605,1
6,1,0.2,0.6,2,198,0.5018942,1
6,1,0.2,0.6,19,199,0.4270115,1
6,1,0.2,0.6,10,200,0.4012622,1
6,1.333333,0.4,0.6,17,201,0.7507863,1
6,1.333333,0.4,0.6,12,202,0.6228046,0
6,1.333333,0.2666667,0.6,11,203,0.6558123,0
6,1.333333,0.4,0.6,3,204,0.8612209,1
6,1.333333,0.4,0.6,0,205,0.6437693,0
6,1,0.3,0.6,7,206,0.607924,1
6,1.333333,0.4,0.6,19,207,0.9790376,1
6,1,0.3,0.6,1,208,0.5277405,1
6,1,0.3,0.6,12,209,0.5857615,1
6,1,0.3,0.6,11,210,0.656674,1
6,1.333333,0.2666667,0.6,14,211,0.79076,1
6,1,0.2,0.6,0,212,0.4953355,1
6,1.333333,0.2666667,0.6,18,213,0.4867294,0
6,1.333333,0.2666667,0.6,19,214,0.7566092,1
6,1.333333,0.2666667,0.6,7,215,0.8662701,1
6,1,0.2,0.6,9,216,0.6207795,0
6,1,0.2,0.6,5,217,0.4562037,1
6,1,0.2,0.6,3,218,0.4735095,1
6,1,0.2,0.6,18,219,0.5701969,1
6,1.333333,0.2666667,0.6,8,220,0.8368148,1
6,1.333333,0.2666667,0.6,4,221,0.839348,1
6,1.333333,0.2666667,0.6,3,222,0.9090264,1
6,1.333333,0.2666667,0.6,5,223,0.6483554,0
6,1,0.2,0.6,7,224,0.5764682,1
6,1.333333,0.4,0.6,4,225,0.8138963,1
6,1.333333,0.2666667,0.6,13,226,1.055843,0
6,1,0.3,0.6,8,227,0.8065807,0
6,1.333333,0.4,0.6,8,228,0.9801865,1
6,1.333333,0.4,0.6,5,229,0.8807957,1
6,1.333333,0.2666667,0.6,9,230,0.7543332,1
6,1.333333,0.2666667,0.6,17,231,0.8004679,1
6,1,0.3,0.6,10,232,0.5395579,1
6,1.333333,0.4,0.6,10,233,0.5970375,0
6,1,0.2,0.6,11,234,0.6329102,0
6,1.333333,0.2666667,0.6,10,235,0.7915187,1
6,1.333333,0.2666667,0.6,6,236,0.6974181,0
6,1,0.3,0.6,15,237,0.5603518,1
6,1.333333,0.2666667,0.6,16,238,0.7006075,0
6,1.333333,0.4,0.6,15,239,0.8125667,1
6,1,0.2,0.6,6,240,0.6027365,0
8,1.333333,0.4,0.6,11,1,0.6215999,0
8,1.333333,0.4,0.6,5,2,0.8411,1
8,1,0.3,0.6,15,3,0.6421999,1
8,1.333333,0.4,0.6,3,4,0.7545,1
8,1,0.2,0.6,10,5,0.5735,1
8,1,0.2,0.6,12,6,0.6833,0
8,1.333333,0.2666667,0.6,8,7,0.6561,0
8,1,0.3,0.6,18,8,0.5993999,1
8,1,0.2,0.6,0,9,0.5375999,1
8,1,0.2,0.6,14,10,0.5058,1
8,1,0.3,0.6,7,11,0.5465999,1
8,1.333333,0.2666667,0.6,7,12,0.7663,1
8,1,0.2,0.6,19,13,0.4833999,1
8,1,0.2,0.6,2,14,0.4673,1
8,1,0.3,0.6,4,15,0.5164,1
8,1.333333,0.4,0.6,2,16,0.7568,1
8,1,0.3,0.6,16,17,0.5977001,1
8,1.333333,0.2666667,0.6,6,18,0.851,1
8,1.333333,0.4,0.6,14,19,0.7690001,1
8,1,0.3,0.6,11,20,0.6809999,1
8,1.333333,0.2666667,0.6,16,21,0.7667001,1
8,1.333333,0.2666667,0.6,10,22,0.7315,0
8,1,0.2,0.6,4,23,0.7751001,0
8,1.333333,0.2666667,0.6,11,24,0.7590998,1
8,1,0.3,0.6,14,25,0.6049,1
8,1.333333,0.4,0.6,12,26,0.7647001,1
8,1,0.2,0.6,9,27,0.5049,1
8,1.333333,0.4,0.6,9,28,0.7505999,1
8,1.333333,0.2666667,0.6,3,29,0.7294999,0
8,1.333333,0.4,0.6,13,30,0.7296,0
8,1.333333,0.4,0.6,16,31,0.9247,1
8,1,0.2,0.6,5,32,0.6466,0
8,1,0.2,0.6,13,33,0.5983999,1
8,1.333333,0.2666667,0.6,4,34,0.7612999,1
8,1,0.2,0.6,6,35,0.614,0
8,1.333333,0.4,0.6,18,36,0.6168001,0
8,1.333333,0.2666667,0.6,17,37,0.8322999,1
8,1,0.3,0.6,12,38,0.6665,1
8,1,0.2,0.6,17,39,0.512,1
8,1.333333,0.4,0.6,4,40,0.5783,0
8,1.333333,0.2666667,0.6,15,41,0.6597,0
8,1.333333,0.4,0.6,0,42,0.8372999,1
8,1,0.3,0.6,9,43,0.664,1
8,1,0.3,0.6,2,44,0.6393999,1
8,1.333333,0.2666667,0.6,18,45,1.0502,0
8,1.333333,0.2666667,0.6,14,46,0.7120001,0
8,1,0.2,0.6,1,47,0.6289999,0
8,1,0.3,0.6,6,48,0.612,1
8,1,0.3,0.6,5,49,0.585,1
8,1.333333,0.4,0.6,17,50,0.7823001,1
8,1.333333,0.2666667,0.6,1,51,0.8716999,1
8,1.333333,0.4,0.6,1,52,0.8051001,1
8,1,0.2,0.6,18,53,0.5806,1
8,1,0.3,0.6,8,54,0.5094,1
8,1,0.2,0.6,15,55,0.6671001,0
8,1,0.3,0.6,13,56,0.4922,1
8,1.333333,0.2666667,0.6,19,57,0.8087,1
8,1,0.2,0.6,8,58,0.6548,0
8,1.333333,0.4,0.6,8,59,0.6852999,0
8,1.333333,0.4,0.6,19,60,0.8339,1
8,1.333333,0.2666667,0.6,9,61,0.8348,1
8,1,0.2,0.6,3,62,0.6412001,0
8,1,0.3,0.6,17,63,0.6021,1
8,1.333333,0.2666667,0.6,5,64,0.7175,0
8,1,0.3,0.6,0,65,0.5595,1
8,1,0.3,0.6,1,66,0.5051,1
8,1,0.3,0.6,10,67,0.616,1
8,1,0.2,0.6,7,68,0.4786,1
8,1.333333,0.2666667,0.6,0,69,0.9087001,1
8,1.333333,0.4,0.6,15,70,0.8506999,1
8,1,0.3,0.6,3,71,0.6006001,1
8,1.333333,0.2666667,0.6,13,72,0.9010999,1
8,1,0.2,0.6,16,73,0.5734001,1
8,1.333333,0.4,0.6,10,74,0.6872,0
8,1,0.2,0.6,11,75,0.4528,1
8,1.333333,0.4,0.6,7,76,0.8974001,1
8,1.333333,0.2666667,0.6,2,77,0.7783002,1
8,1.333333,0.2666667,0.6,12,78,0.8426,1
8,1,0.3,0.6,19,79,0.6505,1
8,1.333333,0.4,0.6,6,80,0.8912998,1
8,1.333333,0.4,0.4,19,81,1.0745,1
8,1,0.3,0.4,14,82,0.7745,1
8,1.333333,0.4,0.4,6,83,1.1254,1
8,1,0.3,0.4,10,84,0.6694,1
8,1.333333,0.4,0.4,4,85,1.0514,1
8,1.333333,0.2666667,0.4,4,86,0.9691999,1
8,1,0.3,0.4,7,87,0.7146,1
8,1.333333,0.2666667,0.4,10,88,1.0578,1
8,1.333333,0.2666667,0.4,12,89,1.0679,1
8,1.333333,0.2666667,0.4,13,90,1.0841,1
8,1.333333,0.2666667,0.4,17,91,1.1382,1
8,1.333333,0.2666667,0.4,9,92,1.0927,1
8,1,0.2,0.4,18,93,0.8353001,0
8,1,0.3,0.4,11,94,0.6998999,1
8,1,0.2,0.4,10,95,0.6855001,1
8,1.333333,0.4,0.4,7,96,1.0191,1
8,1,0.3,0.4,9,97,0.7868,1
8,1.333333,0.2666667,0.4,15,98,1.0549,1
8,1.333333,0.4,0.4,9,99,1.1983,1
8,1.333333,0.4,0.4,17,100,1.1068,1
8,1,0.2,0.4,17,101,0.6666,1
8,1.333333,0.2666667,0.4,2,102,1.1227,1
8,1.333333,0.2666667,0.4,14,103,1.0242,1
8,1.333333,0.2666667,0.4,3,104,1.0516,1
8,1,0.2,0.4,6,105,0.8865,0
8,1.333333,0.2666667,0.4,7,106,1.0918,1
8,1.333333,0.2666667,0.4,1,107,0.979,1
8,1,0.2,0.4,15,108,0.7525,1
8,1,0.2,0.4,0,109,0.7342,1
8,1,0.3,0.4,1,110,0.6116,1
8,1.333333,0.4,0.4,16,111,1.0874,1
8,1.333333,0.2666667,0.4,0,112,1.0346,1
8,1,0.2,0.4,14,113,0.7348999,1
8,1.333333,0.2666667,0.4,6,114,1.0914,1
8,1.333333,0.4,0.4,0,115,1.1162,1
8,1,0.3,0.4,8,116,0.7232,1
8,1,0.3,0.4,18,117,0.8648999,1
8,1.333333,0.2666667,0.4,19,118,1.0366,1
8,1.333333,0.4,0.4,15,119,1.0336,1
8,1,0.2,0.4,16,120,0.7678999,1
8,1.333333,0.2666667,0.4,11,121,1.1293,1
8,1,0.3,0.4,12,122,0.7668,1
8,1,0.2,0.4,9,123,0.7265,1
8,1.333333,0.4,0.4,10,124,1.17,1
8,1.333333,0.2666667,0.4,16,125,1.0498,1
8,1.333333,0.4,0.4,5,126,1.096,1
8,1.333333,0.4,0.4,18,127,1.164,1
8,1,0.3,0.4,16,128,0.8413,1
8,1,0.3,0.4,4,129,0.8432,1
8,1.333333,0.4,0.4,13,130,1.0175,1
8,1.333333,0.2666667,0.4,8,131,0.9594,1
8,1,0.2,0.4,3,132,0.7090999,1
8,1.333333,0.4,0.4,2,133,0.9836,1
8,1,0.2,0.4,8,134,0.6145,1
8,1,0.2,0.4,11,135,0.6427,1
8,1,0.2,0.4,13,136,0.7836001,1
8,1,0.3,0.4,6,137,0.8187999,1
8,1,0.3,0.4,0,138,0.7465,1
8,1,0.2,0.4,1,139,0.7884,1
8,1,0.2,0.4,2,140,0.5392,0
8,1.333333,0.2666667,0.4,18,141,1.037,1
8,1.333333,0.4,0.4,3,142,1.109,1
8,1,0.2,0.4,19,143,0.7417,1
8,1,0.2,0.4,7,144,0.8006998,0
8,1,0.2,0.4,4,145,0.8101,0
8,1,0.3,0.4,13,146,0.6918,1
8,1.333333,0.4,0.4,1,147,1.0202,1
8,1.333333,0.4,0.4,11,148,1.0507,1
8,1,0.3,0.4,19,149,0.7043,1
8,1.333333,0.4,0.4,12,150,1.0534,1
8,1,0.3,0.4,2,151,0.7618,1
8,1.333333,0.4,0.4,8,152,1.0083,1
8,1,0.2,0.4,12,153,0.7436,1
8,1,0.2,0.4,5,154,0.6909,1
8,1,0.3,0.4,5,155,0.7295001,1
8,1,0.3,0.4,3,156,0.8218,1
8,1.333333,0.2666667,0.4,5,157,1.085,1
8,1,0.3,0.4,17,158,0.9197999,0
8,1.333333,0.4,0.4,14,159,1.0212,1
8,1,0.3,0.4,15,160,0.8946,1
8,1.333333,0.4,0.8,12,161,0.6170999,1
8,1.333333,0.2666667,0.8,13,162,0.3122,0
8,1.333333,0.4,0.8,1,163,0.5980002,1
8,1,0.2,0.8,10,164,0.466,0
8,1,0.3,0.8,2,165,0.3163,1
8,1.333333,0.4,0.8,6,166,0.6575,1
8,1.333333,0.2666667,0.8,7,167,0.4946,0
8,1,0.2,0.8,8,168,0.4469,0
8,1,0.3,0.8,4,169,0.479,1
8,1.333333,0.4,0.8,14,170,0.8044,1
8,1.333333,0.4,0.8,17,171,0.6386,1
8,1,0.3,0.8,13,172,0.4726,1
8,1.333333,0.2666667,0.8,8,173,0.5617999,1
8,1,0.3,0.8,6,174,0.6494,0
8,1,0.3,0.8,10,175,0.4674,1
8,1,0.3,0.8,0,176,0.3996,1
8,1,0.3,0.8,5,177,0.2888,1
8,1,0.2,0.8,17,178,0.3335,1
8,1,0.3,0.8,12,179,0.4174,1
8,1.333333,0.2666667,0.8,10,180,0.363,0
8,1.333333,0.2666667,0.8,11,181,0.5504,1
8,1,0.3,0.8,14,182,0.551,0
8,1,0.2,0.8,18,183,0.4830001,0
8,1.333333,0.2666667,0.8,5,184,0.3223,0
8,1,0.3,0.8,17,185,0.4189,1
8,1,0.2,0.8,0,186,0.3957,1
8,1.333333,0.2666667,0.8,17,187,0.5828,1
8,1,0.2,0.8,2,188,0.4288,0
8,1,0.3,0.8,3,189,0.4215,1
8,1.333333,0.2666667,0.8,12,190,0.6067999,1
8,1,0.2,0.8,9,191,0.3777,1
8,1,0.2,0.8,11,192,0.5078999,0
8,1.333333,0.4,0.8,19,193,0.3693,0
8,1,0.3,0.8,16,194,0.4159999,1
8,1,0.3,0.8,11,195,0.398,1
8,1,0.3,0.8,1,196,0.3199,1
8,1,0.3,0.8,7,197,0.3221,1
8,1,0.3,0.8,19,198,0.2984,1
8,1,0.2,0.8,16,199,0.3517,1
8,1,0.2,0.8,15,200,0.3339,1
8,1,0.2,0.8,13,201,0.3811,1
8,1.333333,0.4,0.8,9,202,0.4586,0
8,1.333333,0.4,0.8,13,203,0.6627001,1
8,1.333333,0.2666667,0.8,0,204,0.357,0
8,1.333333,0.2666667,0.8,6,205,0.5929,1
8,1,0.2,0.8,7,206,0.4544,0
8,1.333333,0.2666667,0.8,18,207,0.5091,0
8,1,0.2,0.8,14,208,0.5174001,0
8,1.333333,0.2666667,0.8,2,209,0.8312999,0
8,1.333333,0.4,0.8,4,210,0.3591,0
8,1.333333,0.2666667,0.8,15,211,0.6429,1
8,1.333333,0.4,0.8,5,212,0.5473,1
8,1,0.2,0.8,12,213,0.3859001,1
8,1,0.2,0.8,5,214,0.4232,0
8,1,0.3,0.8,18,215,0.6571,0
8,1.333333,0.4,0.8,18,216,0.4227,0
8,1.333333,0.2666667,0.8,9,217,0.5196,0
8,1.333333,0.4,0.8,10,218,0.5258999,0
8,1,0.2,0.8,6,219,0.422,0
8,1.333333,0.4,0.8,15,220,0.3838,0
8,1,0.2,0.8,3,221,0.4732001,0
8,1,0.3,0.8,8,222,0.3309,1
8,1.333333,0.2666667,0.8,1,223,0.643,1
8,1,0.3,0.8,9,224,0.4151,1
8,1.333333,0.4,0.8,0,225,0.4162,0
8,1,0.2,0.8,1,226,0.4824,0
8,1,0.2,0.8,4,227,0.4419,0
8,1.333333,0.2666667,0.8,4,228,0.3790999,0
8,1.333333,0.2666667,0.8,16,229,0.4279,0
8,1.333333,0.4,0.8,2,230,0.5593999,1
8,1.333333,0.4,0.8,16,231,0.3671,0
8,1.333333,0.2666667,0.8,3,232,0.696,1
8,1.333333,0.4,0.8,3,233,0.6112999,1
8,1.333333,0.2666667,0.8,19,234,0.4844,0
8,1.333333,0.4,0.8,7,235,0.7509999,1
8,1.333333,0.2666667,0.8,14,236,0.4699,0
8,1.333333,0.4,0.8,11,237,0.9062999,1
8,1,0.3,0.8,15,238,0.5114,0
8,1,0.2,0.8,19,239,0.4173,0
8,1.333333,0.4,0.8,8,240,0.8049001,1
9,1.333333,0.4,0.6,6,1,1.0348,1
9,1,0.3,0.6,12,2,0.6509002,1
9,1,0.2,0.6,16,3,0.6338,0
9,1,0.2,0.6,4,4,0.6002001,0
9,1,0.3,0.6,16,5,0.5337999,1
9,1.333333,0.4,0.6,16,6,0.8008001,1
9,1.333333,0.2666667,0.6,18,7,1.051,0
9,1.333333,0.2666667,0.6,7,8,1.0813,0
9,1,0.2,0.6,6,9,0.7138001,0
9,1.333333,0.2666667,0.6,15,10,0.7540001,1
9,1,0.2,0.6,14,11,0.6144,0
9,1,0.3,0.6,9,12,0.6338002,1
9,1,0.3,0.6,19,13,0.6172,1
9,1.333333,0.4,0.6,14,14,0.9007001,1
9,1.333333,0.2666667,0.6,0,15,1.037,0
9,1.333333,0.2666667,0.6,13,16,0.9507,1
9,1.333333,0.2666667,0.6,5,17,1.0675,0
9,1,0.2,0.6,13,18,0.6304001,0
9,1.333333,0.4,0.6,17,19,0.6648002,0
9,1.333333,0.4,0.6,12,20,1.1297,1
9,1.333333,0.4,0.6,9,21,1.014,1
9,1.333333,0.4,0.6,11,22,1.0675,1
9,1.333333,0.4,0.6,13,23,0.9536002,1
9,1.333333,0.2666667,0.6,17,24,1.0342,0
9,1.333333,0.4,0.6,18,25,1.0178,1
9,1.333333,0.2666667,0.6,3,26,1.0145,0
9,1,0.3,0.6,3,27,0.784,0
9,1,0.3,0.6,11,28,0.7510001,0
9,1,0.2,0.6,2,29,0.5838,1
9,1.333333,0.2666667,0.6,16,30,0.9357001,1
9,1.333333,0.4,0.6,3,31,0.9844003,1
9,1,0.3,0.6,7,32,0.6834999,1
9,1.333333,0.4,0.6,19,33,1.0177,1
9,1,0.2,0.6,10,34,0.6675001,0
9,1.333333,0.4,0.6,8,35,0.5838,0
9,1,0.2,0.6,19,36,0.7672001,0
9,1,0.3,0.6,14,37,0.6838999,1
9,1,0.3,0.6,10,38,0.534,1
9,1.333333,0.2666667,0.6,2,39,0.7505,1
9,1.333333,0.2666667,0.6,9,40,0.8531001,1
9,1,0.2,0.6,0,41,0.8710001,0
9,1,0.2,0.6,15,42,0.7675999,0
9,1.333333,0.4,0.6,5,43,0.98,1
9,1.333333,0.4,0.6,1,44,1.1239,1
9,1.333333,0.2666667,0.6,11,45,1.1465,0
9,1.333333,0.2666667,0.6,8,46,1.0379,0
9,1,0.3,0.6,1,47,0.5632,1
9,1.333333,0.2666667,0.6,6,48,0.9548001,1
9,1,0.2,0.6,5,49,0.7550001,0
9,1.333333,0.4,0.6,2,50,0.8506,1
9,1.333333,0.4,0.6,7,51,0.7975,1
9,1,0.3,0.6,5,52,0.5882,1
9,1,0.2,0.6,18,53,0.5799,1
9,1.333333,0.2666667,0.6,10,54,1.0011,0
9,1,0.3,0.6,13,55,0.744,0
9,1,0.2,0.6,3,56,0.7340001,0
9,1,0.2,0.6,8,57,0.6969,0
9,1,0.3,0.6,4,58,0.5671999,1
9,1,0.2,0.6,1,59,0.7170001,0
9,1.333333,0.2666667,0.6,1,60,0.7009001,0
9,1,0.2,0.6,12,61,0.6884,0
9,1.333333,0.4,0.6,10,62,1.0297,1
9,1,0.3,0.6,8,63,0.7403001,0
9,1,0.3,0.6,15,64,0.7006,0
9,1,0.2,0.6,11,65,0.6673,0
9,1,0.2,0.6,7,66,0.5551,1
9,1.333333,0.2666667,0.6,14,67,0.8006001,1
9,1,0.2,0.6,17,68,0.734,0
9,1.333333,0.4,0.6,4,69,0.9466001,1
9,1,0.3,0.6,6,70,0.6675999,1
9,1.333333,0.2666667,0.6,19,71,0.7672001,1
9,1,0.3,0.6,17,72,0.7170001,0
9,1.333333,0.4,0.6,15,73,0.9998003,1
9,1.333333,0.4,0.6,0,74,0.734,1
9,1,0.3,0.6,18,75,0.6675,1
9,1.333333,0.2666667,0.6,12,76,1.0175,0
9,1.333333,0.2666667,0.6,4,77,0.8339002,1
9,1,0.3,0.6,0,78,0.5803,1
9,1,0.2,0.6,9,79,0.6005999,0
9,1,0.3,0.6,2,80,0.6673001,1
9,1.333333,0.4,0.8,1,81,0.8341,1
9,1,0.2,0.8,1,82,0.3838,1
9,1,0.3,0.8,0,83,0.437,1
9,1.333333,0.2666667,0.8,4,84,0.6339999,1
9,1.333333,0.4,0.8,16,85,0.5699,1
9,1.333333,0.2666667,0.8,3,86,0.6009001,1
9,1.333333,0.2666667,0.8,17,87,0.6173,1
9,1.333333,0.2666667,0.8,16,88,0.6577001,1
9,1,0.2,0.8,13,89,0.4705,0
9,1,0.3,0.8,3,90,0.4373,1
9,1,0.2,0.8,15,91,0.4262,0
9,1.333333,0.2666667,0.8,11,92,0.7671001,1
9,1.333333,0.4,0.8,11,93,0.6790999,1
9,1,0.2,0.8,19,94,0.5065,0
9,1.333333,0.2666667,0.8,2,95,0.6665,1
9,1,0.3,0.8,9,96,0.5005,0
9,1.333333,0.4,0.8,9,97,0.6341001,1
9,1,0.3,0.8,19,98,0.4140999,1
9,1.333333,0.4,0.8,12,99,0.3502,0
9,1.333333,0.2666667,0.8,1,100,0.5337999,1
9,1.333333,0.4,0.8,6,101,0.7641,1
9,1,0.3,0.8,6,102,0.467,1
9,1,0.2,0.8,11,103,0.3835,1
9,1.333333,0.4,0.8,3,104,0.4669,0
9,1.333333,0.2666667,0.8,8,105,0.5675,1
9,1,0.3,0.8,17,106,0.4645,1
9,1.333333,0.4,0.8,8,107,0.7006001,1
9,1.333333,0.4,0.8,7,108,0.6173001,1
9,1.333333,0.2666667,0.8,13,109,0.6339,1
9,1,0.3,0.8,13,110,0.5003,0
9,1,0.3,0.8,2,111,0.5035,0
9,1,0.2,0.8,6,112,0.4836,0
9,1.333333,0.4,0.8,19,113,0.9206001,1
9,1,0.2,0.8,14,114,0.4825,0
9,1,0.2,0.8,17,115,0.4172,0
9,1.333333,0.4,0.8,13,116,0.6505002,1
9,1,0.2,0.8,10,117,0.5673,0
9,1.333333,0.4,0.8,0,118,0.4384,0
9,1,0.3,0.8,4,119,0.5681,0
9,1,0.3,0.8,15,120,0.4672,1
9,1,0.3,0.8,1,121,0.4173,1
9,1.333333,0.2666667,0.8,18,122,0.6202999,1
9,1,0.3,0.8,7,123,0.517,0
9,1.333333,0.4,0.8,4,124,0.7045,1
9,1,0.3,0.8,12,125,0.45,1
9,1,0.2,0.8,16,126,0.4837,0
9,1.333333,0.2666667,0.8,5,127,0.7048001,1
9,1.333333,0.4,0.8,2,128,0.4837,0
9,1,0.2,0.8,4,129,0.4899,0
9,1.333333,0.2666667,0.8,7,130,0.6839,1
9,1,0.2,0.8,3,131,0.5003,0
9,1.333333,0.2666667,0.8,14,132,0.5534,1
9,1,0.2,0.8,12,133,0.4551,0
9,1,0.2,0.8,9,134,0.4044,0
9,1.333333,0.4,0.8,5,135,0.6506,1
9,1,0.2,0.8,0,136,0.4505,0
9,1.333333,0.2666667,0.8,15,137,0.4778,0
9,1,0.2,0.8,18,138,0.4337,0
9,1.333333,0.4,0.8,15,139,0.5171,0
9,1,0.3,0.8,14,140,0.5035,0
9,1,0.3,0.8,5,141,0.5337,0
9,1.333333,0.2666667,0.8,12,142,0.6005001,1
9,1.333333,0.4,0.8,10,143,0.734,1
9,1,0.3,0.8,11,144,0.4837,1
9,1,0.3,0.8,8,145,0.4337,1
9,1,0.2,0.8,7,146,0.3665,1
9,1.333333,0.2666667,0.8,19,147,0.347,0
9,1.333333,0.4,0.8,18,148,0.4837,0
9,1.333333,0.4,0.8,14,149,0.7505999,1
9,1.333333,0.2666667,0.8,6,150,0.7841001,1
9,1.333333,0.4,0.8,17,151,0.6675001,1
9,1,0.2,0.8,8,152,0.4503,0
9,1.333333,0.2666667,0.8,9,153,0.8642001,0
9,1,0.2,0.8,2,154,0.4624,0
9,1.333333,0.2666667,0.8,0,155,0.6375,1
9,1.333333,0.2666667,0.8,10,156,0.5218,0
9,1,0.3,0.8,18,157,0.5547999,0
9,1,0.3,0.8,10,158,0.4669,1
9,1,0.2,0.8,5,159,0.5006,0
9,1,0.3,0.8,16,160,0.4336,1
9,1,0.2,0.4,0,161,0.7045,1
9,1.333333,0.4,0.4,6,162,0.9008002,0
9,1,0.2,0.4,7,163,0.7839,1
9,1,0.2,0.4,1,164,0.6672001,1
9,1.333333,0.4,0.4,8,165,1.1843,1
9,1,0.2,0.4,8,166,0.7172001,1
9,1,0.2,0.4,16,167,0.6838999,1
9,1,0.3,0.4,17,168,0.8344002,1
9,1.333333,0.2666667,0.4,12,169,1.0508,1
9,1.333333,0.2666667,0.4,7,170,0.8878,0
9,1.333333,0.4,0.4,12,171,1.1511,1
9,1.333333,0.2666667,0.4,11,172,1.0176,1
9,1,0.2,0.4,4,173,0.7006999,1
9,1,0.3,0.4,5,174,0.7007,1
9,1,0.3,0.4,18,175,0.6670001,1
9,1,0.2,0.4,12,176,0.7675001,1
9,1.333333,0.4,0.4,9,177,0.9387001,1
9,1.333333,0.2666667,0.4,15,178,1.0342,1
9,1.333333,0.4,0.4,4,179,1.0548,1
9,1.333333,0.2666667,0.4,19,180,0.9843,1
9,1.333333,0.2666667,0.4,6,181,1.0843,1
9,1,0.2,0.4,15,182,0.7338001,1
9,1.333333,0.2666667,0.4,5,183,0.8816,0
9,1.333333,0.4,0.4,18,184,1.0783,1
9,1.333333,0.4,0.4,10,185,1.0145,1
9,1,0.3,0.4,11,186,0.7839001,1
9,1.333333,0.2666667,0.4,18,187,0.9353999,1
9,1.333333,0.4,0.4,14,188,0.8145,0
9,1.333333,0.4,0.4,17,189,0.9842001,1
9,1.333333,0.4,0.4,5,190,0.9005001,0
9,1,0.2,0.4,19,191,0.7005001,1
9,1.333333,0.2666667,0.4,8,192,0.9151003,0
9,1.333333,0.4,0.4,19,193,1.1175,1
9,1.333333,0.2666667,0.4,1,194,0.9343004,1
9,1.333333,0.2666667,0.4,9,195,0.9841001,1
9,1.333333,0.4,0.4,15,196,0.9674001,1
9,1,0.3,0.4,1,197,0.6174,1
9,1,0.3,0.4,2,198,0.6810999,1
9,1.333333,0.2666667,0.4,10,199,0.9493998,1
9,1.333333,0.4,0.4,7,200,1.0008,1
9,1,0.3,0.4,13,201,0.7012,1
9,1.333333,0.4,0.4,2,202,0.9842002,1
9,1.333333,0.4,0.4,11,203,0.9507002,1
9,1.333333,0.4,0.4,1,204,1.0673,1
9,1,0.2,0.4,2,205,0.8174,0
9,1.333333,0.2666667,0.4,4,206,0.9338,1
9,1,0.3,0.4,16,207,0.7507001,1
9,1,0.2,0.4,13,208,0.616,1
9,1.333333,0.2666667,0.4,14,209,1.1141,1
9,1.333333,0.4,0.4,13,210,1.1193,1
9,1,0.2,0.4,9,211,0.7172999,1
9,1.333333,0.2666667,0.4,3,212,1.051,1
9,1,0.3,0.4,10,213,0.7341001,1
9,1,0.2,0.4,18,214,0.7681999,1
9,1.333333,0.2666667,0.4,0,215,0.9006003,0
9,1.333333,0.4,0.4,16,216,1.117701,1
9,1.333333,0.4,0.4,0,217,1.088,1
9,1,0.3,0.4,19,218,0.7173,1
9,1,0.2,0.4,14,219,0.6664,1
9,1,0.3,0.4,12,220,0.6720001,1
9,1.333333,0.2666667,0.4,17,221,0.9841002,1
9,1,0.2,0.4,5,222,0.6676,1
9,1,0.3,0.4,6,223,0.8304001,1
9,1,0.2,0.4,3,224,0.7851,1
9,1.333333,0.2666667,0.4,13,225,0.9508001,1
9,1,0.2,0.4,11,226,0.7641001,1
